"","provider","id","procedure","amt","iv","value","duration","month","year","sex","eth","race","edu","vac","index","comment","check","question","age"
"23869","Prolific",613,"aa",1,4,0.96875,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q5.16",52
"23870","Prolific",613,"aa",1,18,0.53125,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q6.13",52
"23871","Prolific",613,"aa",1,60,0.53125,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q7.13",52
"23872","Prolific",613,"aa",1,108,0.21875,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q8.10",52
"23873","Prolific",613,"aa",2,4,0.96875,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q12.16",52
"23874","Prolific",613,"aa",2,18,0.96875,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q13.16",52
"23875","Prolific",613,"aa",2,60,0.78125,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q14.15",52
"23876","Prolific",613,"aa",2,108,0.78125,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q15.15",52
"23877","Prolific",613,"aa",3,4,0.96875,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q19.16",52
"23878","Prolific",613,"aa",3,18,0.90625,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q20.16",52
"23879","Prolific",613,"aa",3,60,0.90625,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q21.16",52
"23880","Prolific",613,"aa",3,108,0.46875,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q22.12",52
"23881","Prolific",613,"mcq",2,0.014,0,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.1",52
"23882","Prolific",613,"mcq",1,5.7e-05,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.2",52
"23883","Prolific",613,"mcq",3,0.00088,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.3",52
"23884","Prolific",613,"mcq",2,5.7e-05,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.4",52
"23885","Prolific",613,"mcq",3,0.0018,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.5",52
"23886","Prolific",613,"mcq",1,0.00014,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.6",52
"23887","Prolific",613,"mcq",2,0.00088,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.7",52
"23888","Prolific",613,"mcq",1,2.2e-05,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.8",52
"23889","Prolific",613,"mcq",3,0.0059,0,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.9",52
"23890","Prolific",613,"mcq",1,0.00089,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.10",52
"23891","Prolific",613,"mcq",3,2.2e-05,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.11",52
"23892","Prolific",613,"mcq",2,0.00014,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.12",52
"23893","Prolific",613,"mcq",3,0.00014,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.14",52
"23894","Prolific",613,"mcq",2,0.0023,0,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.15",52
"23895","Prolific",613,"mcq",1,9e-06,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.16",52
"23896","Prolific",613,"mcq",3,5.7e-05,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.17",52
"23897","Prolific",613,"mcq",1,0.014,0,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.18",52
"23898","Prolific",613,"mcq",2,0.00034,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.19",52
"23899","Prolific",613,"mcq",3,9e-06,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.20",52
"23900","Prolific",613,"mcq",2,0.0058,0,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.21",52
"23901","Prolific",613,"mcq",1,0.0055,0,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.22",52
"23902","Prolific",613,"mcq",2,2.2e-05,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.23",52
"23903","Prolific",613,"mcq",1,0.0023,0,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.24",52
"23904","Prolific",613,"mcq",3,0.014,0,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.25",52
"23905","Prolific",613,"mcq",1,0.00034,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.26",52
"23906","Prolific",613,"mcq",3,0.00034,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.27",52
"23907","Prolific",613,"mcq",2,9e-06,1,467,11,1969,0,3,6,6,4,"56d9f54b610fc0000bb76e8d","-1",6,"Q25.28",52
"23908","Prolific",614,"aa",1,4,0.96875,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q5.16",40
"23909","Prolific",614,"aa",1,18,0.96875,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q6.16",40
"23910","Prolific",614,"aa",1,60,0.96875,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q7.16",40
"23911","Prolific",614,"aa",1,108,0.46875,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q8.12",40
"23912","Prolific",614,"aa",2,4,0.96875,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q12.16",40
"23913","Prolific",614,"aa",2,18,0.96875,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q13.16",40
"23914","Prolific",614,"aa",2,60,0.96875,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q14.16",40
"23915","Prolific",614,"aa",2,108,0.96875,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q15.16",40
"23916","Prolific",614,"aa",3,4,0.96875,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q19.16",40
"23917","Prolific",614,"aa",3,18,0.96875,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q20.16",40
"23918","Prolific",614,"aa",3,60,0.90625,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q21.16",40
"23919","Prolific",614,"aa",3,108,0.53125,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q22.13",40
"23920","Prolific",614,"mcq",2,0.014,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.1",40
"23921","Prolific",614,"mcq",1,5.7e-05,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.2",40
"23922","Prolific",614,"mcq",3,0.00088,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.3",40
"23923","Prolific",614,"mcq",2,5.7e-05,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.4",40
"23924","Prolific",614,"mcq",3,0.0018,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.5",40
"23925","Prolific",614,"mcq",1,0.00014,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.6",40
"23926","Prolific",614,"mcq",2,0.00088,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.7",40
"23927","Prolific",614,"mcq",1,2.2e-05,0,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.8",40
"23928","Prolific",614,"mcq",3,0.0059,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.9",40
"23929","Prolific",614,"mcq",1,0.00089,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.10",40
"23930","Prolific",614,"mcq",3,2.2e-05,0,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.11",40
"23931","Prolific",614,"mcq",2,0.00014,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.12",40
"23932","Prolific",614,"mcq",3,0.00014,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.14",40
"23933","Prolific",614,"mcq",2,0.0023,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.15",40
"23934","Prolific",614,"mcq",1,9e-06,0,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.16",40
"23935","Prolific",614,"mcq",3,5.7e-05,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.17",40
"23936","Prolific",614,"mcq",1,0.014,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.18",40
"23937","Prolific",614,"mcq",2,0.00034,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.19",40
"23938","Prolific",614,"mcq",3,9e-06,0,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.20",40
"23939","Prolific",614,"mcq",2,0.0058,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.21",40
"23940","Prolific",614,"mcq",1,0.0055,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.22",40
"23941","Prolific",614,"mcq",2,2.2e-05,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.23",40
"23942","Prolific",614,"mcq",1,0.0023,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.24",40
"23943","Prolific",614,"mcq",3,0.014,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.25",40
"23944","Prolific",614,"mcq",1,0.00034,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.26",40
"23945","Prolific",614,"mcq",3,0.00034,1,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.27",40
"23946","Prolific",614,"mcq",2,9e-06,0,429,8,1981,0,3,6,4,1,"5dd33b9159b1b033ec2cf634","-1",7,"Q25.28",40
"23947","Prolific",615,"aa",1,4,0.90625,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q5.16",25
"23948","Prolific",615,"aa",1,18,0.84375,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q6.15",25
"23949","Prolific",615,"aa",1,60,0.46875,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q7.12",25
"23950","Prolific",615,"aa",1,108,0.46875,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q8.12",25
"23951","Prolific",615,"aa",2,4,0.84375,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q12.15",25
"23952","Prolific",615,"aa",2,18,0.59375,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q13.13",25
"23953","Prolific",615,"aa",2,60,0.78125,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q14.15",25
"23954","Prolific",615,"aa",2,108,0.46875,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q15.12",25
"23955","Prolific",615,"aa",3,4,0.96875,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q19.16",25
"23956","Prolific",615,"aa",3,18,0.84375,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q20.15",25
"23957","Prolific",615,"aa",3,60,0.46875,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q21.12",25
"23958","Prolific",615,"aa",3,108,0.53125,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q22.13",25
"23959","Prolific",615,"mcq",2,0.014,1,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.1",25
"23960","Prolific",615,"mcq",1,5.7e-05,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.2",25
"23961","Prolific",615,"mcq",3,0.00088,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.3",25
"23962","Prolific",615,"mcq",2,5.7e-05,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.4",25
"23963","Prolific",615,"mcq",3,0.0018,1,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.5",25
"23964","Prolific",615,"mcq",1,0.00014,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.6",25
"23965","Prolific",615,"mcq",2,0.00088,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.7",25
"23966","Prolific",615,"mcq",1,2.2e-05,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.8",25
"23967","Prolific",615,"mcq",3,0.0059,1,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.9",25
"23968","Prolific",615,"mcq",1,0.00089,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.10",25
"23969","Prolific",615,"mcq",3,2.2e-05,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.11",25
"23970","Prolific",615,"mcq",2,0.00014,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.12",25
"23971","Prolific",615,"mcq",3,0.00014,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.14",25
"23972","Prolific",615,"mcq",2,0.0023,1,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.15",25
"23973","Prolific",615,"mcq",1,9e-06,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.16",25
"23974","Prolific",615,"mcq",3,5.7e-05,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.17",25
"23975","Prolific",615,"mcq",1,0.014,1,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.18",25
"23976","Prolific",615,"mcq",2,0.00034,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.19",25
"23977","Prolific",615,"mcq",3,9e-06,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.20",25
"23978","Prolific",615,"mcq",2,0.0058,1,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.21",25
"23979","Prolific",615,"mcq",1,0.0055,1,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.22",25
"23980","Prolific",615,"mcq",2,2.2e-05,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.23",25
"23981","Prolific",615,"mcq",1,0.0023,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.24",25
"23982","Prolific",615,"mcq",3,0.014,1,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.25",25
"23983","Prolific",615,"mcq",1,0.00034,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.26",25
"23984","Prolific",615,"mcq",3,0.00034,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.27",25
"23985","Prolific",615,"mcq",2,9e-06,0,509,4,1996,0,3,6,3,3,"615dd68523c38ecff40b29b4","-1",7,"Q25.28",25
"23986","Prolific",616,"aa",1,4,0.90625,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q5.16",33
"23987","Prolific",616,"aa",1,18,0.90625,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q6.16",33
"23988","Prolific",616,"aa",1,60,0.46875,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q7.12",33
"23989","Prolific",616,"aa",1,108,0.46875,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q8.12",33
"23990","Prolific",616,"aa",2,4,0.53125,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q12.13",33
"23991","Prolific",616,"aa",2,18,0.53125,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q13.13",33
"23992","Prolific",616,"aa",2,60,0.46875,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q14.12",33
"23993","Prolific",616,"aa",2,108,0.46875,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q15.12",33
"23994","Prolific",616,"aa",3,4,0.65625,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q19.14",33
"23995","Prolific",616,"aa",3,18,0.65625,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q20.14",33
"23996","Prolific",616,"aa",3,60,0.65625,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q21.14",33
"23997","Prolific",616,"aa",3,108,0.65625,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q22.14",33
"23998","Prolific",616,"mcq",2,0.014,1,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.1",33
"23999","Prolific",616,"mcq",1,5.7e-05,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.2",33
"24000","Prolific",616,"mcq",3,0.00088,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.3",33
"24001","Prolific",616,"mcq",2,5.7e-05,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.4",33
"24002","Prolific",616,"mcq",3,0.0018,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.5",33
"24003","Prolific",616,"mcq",1,0.00014,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.6",33
"24004","Prolific",616,"mcq",2,0.00088,1,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.7",33
"24005","Prolific",616,"mcq",1,2.2e-05,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.8",33
"24006","Prolific",616,"mcq",3,0.0059,1,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.9",33
"24007","Prolific",616,"mcq",1,0.00089,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.10",33
"24008","Prolific",616,"mcq",3,2.2e-05,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.11",33
"24009","Prolific",616,"mcq",2,0.00014,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.12",33
"24010","Prolific",616,"mcq",3,0.00014,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.14",33
"24011","Prolific",616,"mcq",2,0.0023,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.15",33
"24012","Prolific",616,"mcq",1,9e-06,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.16",33
"24013","Prolific",616,"mcq",3,5.7e-05,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.17",33
"24014","Prolific",616,"mcq",1,0.014,1,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.18",33
"24015","Prolific",616,"mcq",2,0.00034,1,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.19",33
"24016","Prolific",616,"mcq",3,9e-06,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.20",33
"24017","Prolific",616,"mcq",2,0.0058,1,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.21",33
"24018","Prolific",616,"mcq",1,0.0055,1,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.22",33
"24019","Prolific",616,"mcq",2,2.2e-05,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.23",33
"24020","Prolific",616,"mcq",1,0.0023,1,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.24",33
"24021","Prolific",616,"mcq",3,0.014,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.25",33
"24022","Prolific",616,"mcq",1,0.00034,1,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.26",33
"24023","Prolific",616,"mcq",3,0.00034,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.27",33
"24024","Prolific",616,"mcq",2,9e-06,0,459,3,1988,0,3,6,6,1,"5df9d7c2451be5738da84e4d","-1",7,"Q25.28",33
"24025","Prolific",617,"aa",1,4,0.90625,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q5.16",47
"24026","Prolific",617,"aa",1,18,0.96875,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q6.16",47
"24027","Prolific",617,"aa",1,60,0.46875,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q7.12",47
"24028","Prolific",617,"aa",1,108,0.09375,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q8.9",47
"24029","Prolific",617,"aa",2,4,0.96875,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q12.16",47
"24030","Prolific",617,"aa",2,18,0.96875,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q13.16",47
"24031","Prolific",617,"aa",2,60,0.96875,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q14.16",47
"24032","Prolific",617,"aa",2,108,0.96875,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q15.16",47
"24033","Prolific",617,"aa",3,4,0.78125,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q19.15",47
"24034","Prolific",617,"aa",3,18,0.90625,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q20.16",47
"24035","Prolific",617,"aa",3,60,0.96875,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q21.16",47
"24036","Prolific",617,"aa",3,108,0.96875,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q22.16",47
"24037","Prolific",617,"mcq",2,0.014,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.1",47
"24038","Prolific",617,"mcq",1,5.7e-05,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.2",47
"24039","Prolific",617,"mcq",3,0.00088,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.3",47
"24040","Prolific",617,"mcq",2,5.7e-05,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.4",47
"24041","Prolific",617,"mcq",3,0.0018,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.5",47
"24042","Prolific",617,"mcq",1,0.00014,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.6",47
"24043","Prolific",617,"mcq",2,0.00088,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.7",47
"24044","Prolific",617,"mcq",1,2.2e-05,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.8",47
"24045","Prolific",617,"mcq",3,0.0059,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.9",47
"24046","Prolific",617,"mcq",1,0.00089,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.10",47
"24047","Prolific",617,"mcq",3,2.2e-05,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.11",47
"24048","Prolific",617,"mcq",2,0.00014,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.12",47
"24049","Prolific",617,"mcq",3,0.00014,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.14",47
"24050","Prolific",617,"mcq",2,0.0023,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.15",47
"24051","Prolific",617,"mcq",1,9e-06,0,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.16",47
"24052","Prolific",617,"mcq",3,5.7e-05,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.17",47
"24053","Prolific",617,"mcq",1,0.014,1,518,5,1974,0,3,6,4,1,"5be8dab5d153f500019ab320","Thank you for the interesting survey.",7,"Q25.18",47
